#SampleID,BarcodeSequence,LinkerPrimerSequence,Location,Sampling_date,Loc_plot_ID,rep-by-loc,Soil_Zone,genotype,crop,Herbicide_History,Glyphosphate_Treatment,system,System-loc,,Sample,I,D,year,ITS_seq_plate,ITS-date,16s_seq_plate,16s-date,original well-plate,,Year,Site,Plate#,Run#,Original Well,q,PCR Well,original well,Well Type,Replicate,Threshold (dRn),Ct (dRn),Quantity (picograms),RSq (dRn),Slope (dRn),Correction
266.S9,,,Stoneville,post,203,,bulk,RR,corn,15yrs,spray,,NT-MS,,Plate1,A,9,2014,266,7/13/16,246,5/9/16,A9-Plate1,,2014,Stoneville,Plate1,Run2,A9,A,3,A9,Unknown,29,0.8473,20.04,1.24,0.999,-3.298,0.248800516
266.S13,,,Stoneville,post,101,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,B,1,2014,266,7/13/16,246,5/9/16,B1-Plate1,,2014,Stoneville,Plate1,Run1,B1,B,1,B1,Unknown,14,0.7742,18.98,7.75,0.99,-3.82,1.555003228
266.S22,,,Stoneville,post,204,,bulk,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,B,10,2014,266,7/13/16,246,5/9/16,B10-Plate1,,2014,Stoneville,Plate1,Run2,B10,B,4,B10,Unknown,38,0.8473,19.05,2.47,0.999,-3.298,0.495594577
266.S23,,,Stoneville,post,205,,bulk,RR,soy,none,no_spray,,bahNT-MS,,Plate1,B,11,2014,266,7/13/16,246,5/9/16,B11-Plate1,,2014,Stoneville,Plate1,Run2,B11,B,5,B11,Unknown,46,0.8473,21.47,0.46,0.999,-3.298,0.091695029
266.S24,,,Stoneville,post,206,,bulk,RR,soy,none,spray,,bahNT-MS,,Plate1,B,12,2014,266,7/13/16,246,5/9/16,B12-Plate1,,2014,Stoneville,Plate1,Run2,B12,B,6,B12,Unknown,54,0.8473,18.83,2.88,0.999,-3.298,0.577859264
266.S14,,,Stoneville,post,102,,bulk,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,B,2,2014,266,7/13/16,246,5/9/16,B2-Plate1,,2014,Stoneville,Plate1,Run1,B2,B,2,B2,Unknown,22,0.7742,19.66,5.15,0.99,-3.82,1.033324726
266.S15,,,Stoneville,post,103,,bulk,RR,soy,15yrs,spray,,NT-MS,,Plate1,B,3,2014,266,7/13/16,246,5/9/16,B3-Plate1,,2014,Stoneville,Plate1,Run1,B3,B,3,B3,Unknown,30,0.7742,19.3,6.4,0.99,-3.82,1.284131698
266.S16,,,Stoneville,post,104,,bulk,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,B,4,2014,266,7/13/16,246,5/9/16,B4-Plate1,,2014,Stoneville,Plate1,Run1,B4,B,4,B4,Unknown,38,0.7742,19.18,6.87,0.99,-3.82,1.37843512
266.S17,,,Stoneville,post,105,,bulk,RR,soy,none,no_spray,,bahNT-MS,,Plate1,B,5,2014,266,7/13/16,246,5/9/16,B5-Plate1,,2014,Stoneville,Plate1,Run1,B5,B,5,B5,Unknown,46,0.7742,19.42,5.96,0.99,-3.82,1.195847644
266.S18,,,Stoneville,post,106,,bulk,RR,soy,none,spray,,bahNT-MS,,Plate1,B,6,2014,266,7/13/16,246,5/9/16,B6-Plate1,,2014,Stoneville,Plate1,Run1,B6,B,6,B6,Unknown,54,0.7742,18.98,7.74,0.99,-3.82,1.552996772
266.S19,,,Stoneville,post,201,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,B,7,2014,266,7/13/16,246,5/9/16,B7-Plate1,,2014,Stoneville,Plate1,Run2,B7,B,1,B7,Unknown,14,0.8473,18.31,4.14,0.999,-3.298,0.830672692
266.S20,,,Stoneville,post,202,,bulk,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,B,8,2014,266,7/13/16,246,5/9/16,B8-Plate1,,2014,Stoneville,Plate1,Run2,B8,B,2,B8,Unknown,22,0.8473,17.21,8.94,0.999,-3.298,1.793771466
266.S21,,,Stoneville,post,203,,bulk,RR,soy,15yrs,spray,,NT-MS,,Plate1,B,9,2014,266,7/13/16,246,5/9/16,B9-Plate1,,2014,Stoneville,Plate1,Run2,B9,B,3,B9,Unknown,30,0.8473,18.3,4.17,0.999,-3.298,0.83669206
266.S25,,,Stoneville,pre,101,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,C,1,2014,266,7/13/16,246,5/9/16,C1-Plate1,,2014,Stoneville,Plate1,Run1,C1,C,1,C1,Unknown,15,0.7742,19.8,4.71,0.99,-3.82,0.945040672
266.S34,,,Stoneville,pre,204,,bulk,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,C,10,2014,266,7/13/16,246,5/9/16,C10-Plate1,,2014,Stoneville,Plate1,Run2,C10,C,4,C10,Unknown,39,0.8473,19.34,2.03,0.999,-3.298,0.407310523
266.S35,,,Stoneville,pre,205,,bulk,RR,corn,none,no_spray,,bahNT-MS,,Plate1,C,11,2014,266,7/13/16,246,5/9/16,C11-Plate1,,2014,Stoneville,Plate1,Run2,C11,C,5,C11,Unknown,47,0.8473,19.45,1.87,0.999,-3.298,0.375207231
266.S36,,,Stoneville,pre,206,,bulk,RR,corn,none,spray,,bahNT-MS,,Plate1,C,12,2014,266,7/13/16,246,5/9/16,C12-Plate1,,2014,Stoneville,Plate1,Run2,C12,C,6,C12,Unknown,55,0.8473,20.14,1.16,0.999,-3.298,0.23274887
266.S26,,,Stoneville,pre,102,,bulk,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,C,2,2014,266,7/13/16,246,5/9/16,C2-Plate1,,2014,Stoneville,Plate1,Run1,C2,C,2,C2,Unknown,23,0.7742,21.65,1.55,0.99,-3.82,0.311000646
266.S27,,,Stoneville,pre,103,,bulk,RR,corn,15yrs,spray,,NT-MS,,Plate1,C,3,2014,266,7/13/16,246,5/9/16,C3-Plate1,,2014,Stoneville,Plate1,Run1,C3,C,3,C3,Unknown,31,0.7742,19.93,4.36,0.99,-3.82,0.874814719
266.S28,,,Stoneville,pre,104,,bulk,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,C,4,2014,266,7/13/16,246,5/9/16,C4-Plate1,,2014,Stoneville,Plate1,Run1,C4,C,4,C4,Unknown,39,0.7742,19.05,7.41,0.99,-3.82,1.486783732
266.S29,,,Stoneville,pre,105,,bulk,RR,corn,none,no_spray,,bahNT-MS,,Plate1,C,5,2014,266,7/13/16,246,5/9/16,C5-Plate1,,2014,Stoneville,Plate1,Run1,C5,C,5,C5,Unknown,47,0.7742,20.06,4.04,0.99,-3.82,0.810608134
266.S30,,,Stoneville,pre,106,,bulk,RR,corn,none,spray,,bahNT-MS,,Plate1,C,6,2014,266,7/13/16,246,5/9/16,C6-Plate1,,2014,Stoneville,Plate1,Run1,C6,C,6,C6,Unknown,55,0.7742,18.55,10.04,0.99,-3.82,2.014481601
266.S31,,,Stoneville,pre,201,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,C,7,2014,266,7/13/16,246,5/9/16,C7-Plate1,,2014,Stoneville,Plate1,Run2,C7,C,1,C7,Unknown,15,0.8473,19.63,1.65,0.999,-3.298,0.331065203
266.S32,,,Stoneville,pre,202,,bulk,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,C,8,2014,266,7/13/16,246,5/9/16,C8-Plate1,,2014,Stoneville,Plate1,Run2,C8,C,2,C8,Unknown,23,0.8473,19.88,1.39,0.999,-3.298,0.278897353
266.S33,,,Stoneville,pre,203,,bulk,RR,corn,15yrs,spray,,NT-MS,,Plate1,C,9,2014,266,7/13/16,246,5/9/16,C9-Plate1,,2014,Stoneville,Plate1,Run2,C9,C,3,C9,Unknown,31,0.8473,19.02,2.52,0.999,-3.298,0.505626856
266.S37,,,Stoneville,pre,101,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,D,1,2014,266,7/13/16,246,5/9/16,D1-Plate1,,2014,Stoneville,Plate1,Run1,D1,D,1,D1,Unknown,16,0.7742,19.85,4.58,0.99,-3.82,0.918956746
266.S46,,,Stoneville,pre,204,,bulk,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,D,10,2014,266,7/13/16,246,5/9/16,D10-Plate1,,2014,Stoneville,Plate1,Run2,D10,D,4,D10,Unknown,40,0.8473,19.63,1.65,0.999,-3.298,0.331065203
266.S47,,,Stoneville,pre,205,,bulk,RR,soy,none,no_spray,,bahNT-MS,,Plate1,D,11,2014,266,7/13/16,246,5/9/16,D11-Plate1,,2014,Stoneville,Plate1,Run2,D11,D,5,D11,Unknown,48,0.8473,19.27,2.13,0.999,-3.298,0.427375081
266.S48,,,Stoneville,pre,206,,bulk,RR,soy,none,spray,,bahNT-MS,,Plate1,D,12,2014,266,7/13/16,246,5/9/16,D12-Plate1,,2014,Stoneville,Plate1,Run2,D12,D,6,D12,Unknown,56,0.8473,20.07,1.21,0.999,-3.298,0.242781149
266.S38,,,Stoneville,pre,102,,bulk,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,D,2,2014,266,7/13/16,246,5/9/16,D2-Plate1,,2014,Stoneville,Plate1,Run1,D2,D,2,D2,Unknown,24,0.7742,19.79,4.76,0.99,-3.82,0.95507295
266.S39,,,Stoneville,pre,103,,bulk,RR,soy,15yrs,spray,,NT-MS,,Plate1,D,3,2014,266,7/13/16,246,5/9/16,D3-Plate1,,2014,Stoneville,Plate1,Run1,D3,D,3,D3,Unknown,32,0.7742,19.85,4.6,0.99,-3.82,0.922969658
266.S40,,,Stoneville,pre,104,,bulk,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,D,4,2014,266,7/13/16,246,5/9/16,D4-Plate1,,2014,Stoneville,Plate1,Run1,D4,D,4,D4,Unknown,40,0.7742,18.82,8.51,0.99,-3.82,1.707493867
266.S41,,,Stoneville,pre,105,,bulk,RR,soy,none,no_spray,,bahNT-MS,,Plate1,D,5,2014,266,7/13/16,246,5/9/16,D5-Plate1,,2014,Stoneville,Plate1,Run1,D5,D,5,D5,Unknown,48,0.7742,19.95,4.32,0.99,-3.82,0.866788896
266.S42,,,Stoneville,pre,106,,bulk,RR,soy,none,spray,,bahNT-MS,,Plate1,D,6,2014,266,7/13/16,246,5/9/16,D6-Plate1,,2014,Stoneville,Plate1,Run1,D6,D,6,D6,Unknown,56,0.7742,18.72,9.06,0.99,-3.82,1.817848935
266.S43,,,Stoneville,pre,201,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,D,7,2014,266,7/13/16,246,5/9/16,D7-Plate1,,2014,Stoneville,Plate1,Run2,D7,D,1,D7,Unknown,16,0.8473,19.39,1.95,0.999,-3.298,0.391258877
266.S44,,,Stoneville,pre,202,,bulk,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,D,8,2014,266,7/13/16,246,5/9/16,D8-Plate1,,2014,Stoneville,Plate1,Run2,D8,D,2,D8,Unknown,24,0.8473,19.91,1.36,0.999,-3.298,0.272877986
266.S45,,,Stoneville,pre,203,,bulk,RR,soy,15yrs,spray,,NT-MS,,Plate1,D,9,2014,266,7/13/16,246,5/9/16,D9-Plate1,,2014,Stoneville,Plate1,Run2,D9,D,3,D9,Unknown,32,0.8473,18.64,3.29,0.999,-3.298,0.660123951
266.S49,,,Stoneville,post,101,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,E,1,2014,266,7/13/16,246,5/9/16,E1-Plate1,,2014,Stoneville,Plate1,Run1,E1,E,1,E1,Unknown,17,0.7742,18.78,8.73,0.99,-3.82,1.751635894
266.S58,,,Stoneville,post,204,,rhizosphere,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,E,10,2014,266,7/13/16,246,5/9/16,E10-Plate1,,2014,Stoneville,Plate1,Run2,E10,E,4,E10,Unknown,41,0.8473,19.41,1.92,0.999,-3.298,0.385239509
266.S59,,,Stoneville,post,205,,rhizosphere,RR,corn,none,no_spray,,bahNT-MS,,Plate1,E,11,2014,266,7/13/16,246,5/9/16,E11-Plate1,,2014,Stoneville,Plate1,Run2,E11,E,5,E11,Unknown,49,0.8473,18.94,2.67,0.999,-3.298,0.535723693
266.S60,,,Stoneville,post,206,,rhizosphere,RR,corn,none,spray,,bahNT-MS,,Plate1,E,12,2014,266,7/13/16,246,5/9/16,E12-Plate1,,2014,Stoneville,Plate1,Run2,E12,E,6,E12,Unknown,57,0.8473,17.56,7.01,0.999,-3.298,1.406525501
266.S50,,,Stoneville,post,102,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,E,2,2014,266,7/13/16,246,5/9/16,E2-Plate1,,2014,Stoneville,Plate1,Run1,E2,E,2,E2,Unknown,25,0.7742,19.02,7.55,0.99,-3.82,1.514874113
266.S51,,,Stoneville,post,103,,rhizosphere,RR,corn,15yrs,spray,,NT-MS,,Plate1,E,3,2014,266,7/13/16,246,5/9/16,E3-Plate1,,2014,Stoneville,Plate1,Run1,E3,E,3,E3,Unknown,33,0.7742,19.82,4.67,0.99,-3.82,0.937014848
266.S52,,,Stoneville,post,104,,rhizosphere,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,E,4,2014,266,7/13/16,246,5/9/16,E4-Plate1,,2014,Stoneville,Plate1,Run1,E4,E,4,E4,Unknown,41,0.7742,18.64,9.51,0.99,-3.82,1.908139445
266.S53,,,Stoneville,post,105,,rhizosphere,RR,corn,none,no_spray,,bahNT-MS,,Plate1,E,5,2014,266,7/13/16,246,5/9/16,E5-Plate1,,2014,Stoneville,Plate1,Run1,E5,E,5,E5,Unknown,49,0.7742,19.75,4.86,0.99,-3.82,0.975137508
266.S54,,,Stoneville,post,106,,rhizosphere,RR,corn,none,spray,,bahNT-MS,,Plate1,E,6,2014,266,7/13/16,246,5/9/16,E6-Plate1,,2014,Stoneville,Plate1,Run1,E6,E,6,E6,Unknown,57,0.7742,18.55,10.03,0.99,-3.82,2.012475146
266.S55,,,Stoneville,post,201,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,E,7,2014,266,7/13/16,246,5/9/16,E7-Plate1,,2014,Stoneville,Plate1,Run2,E7,E,1,E7,Unknown,17,0.8473,18.76,3.04,0.999,-3.298,0.609962557
266.S56,,,Stoneville,post,202,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,E,8,2014,266,7/13/16,246,5/9/16,E8-Plate1,,2014,Stoneville,Plate1,Run2,E8,E,2,E8,Unknown,25,0.8473,18.94,2.68,0.999,-3.298,0.537730149
266.S57,,,Stoneville,post,203,,rhizosphere,RR,corn,15yrs,spray,,NT-MS,,Plate1,E,9,2014,266,7/13/16,246,5/9/16,E9-Plate1,,2014,Stoneville,Plate1,Run2,E9,E,3,E9,Unknown,33,0.8473,19.26,2.13,0.999,-3.298,0.427375081
266.S61,,,Stoneville,post,101,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,F,1,2014,266,7/13/16,246,5/9/16,F1-Plate1,,2014,Stoneville,Plate1,Run1,F1,F,1,F1,Unknown,18,0.7742,17.6,17.84,0.99,-3.82,3.579517108
266.S70,,,Stoneville,post,204,,rhizosphere,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,F,10,2014,266,7/13/16,246,5/9/16,F10-Plate1,,2014,Stoneville,Plate1,Run2,F10,F,4,F10,Unknown,42,0.8473,18.85,2.85,0.999,-3.298,0.571839897
266.S71,,,Stoneville,post,205,,rhizosphere,RR,soy,none,no_spray,,bahNT-MS,,Plate1,F,11,2014,266,7/13/16,246,5/9/16,F11-Plate1,,2014,Stoneville,Plate1,Run2,F11,F,5,F11,Unknown,50,0.8473,18.56,3.49,0.999,-3.298,0.700253067
266.S72,,,Stoneville,post,206,,rhizosphere,RR,soy,none,spray,,bahNT-MS,,Plate1,F,12,2014,266,7/13/16,246,5/9/16,F12-Plate1,,2014,Stoneville,Plate1,Run2,F12,F,6,F12,Unknown,58,0.8473,19.58,1.71,0.999,-3.298,0.343103938
266.S62,,,Stoneville,post,102,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,F,2,2014,266,7/13/16,246,5/9/16,F2-Plate1,,2014,Stoneville,Plate1,Run1,F2,F,2,F2,Unknown,26,0.7742,17.69,16.81,0.99,-3.82,3.372852163
266.S63,,,Stoneville,post,103,,rhizosphere,RR,soy,15yrs,spray,,NT-MS,,Plate1,F,3,2014,266,7/13/16,246,5/9/16,F3-Plate1,,2014,Stoneville,Plate1,Run1,F3,F,3,F3,Unknown,34,0.7742,18.53,10.16,0.99,-3.82,2.038559071
266.S64,,,Stoneville,post,104,,rhizosphere,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,F,4,2014,266,7/13/16,246,5/9/16,F4-Plate1,,2014,Stoneville,Plate1,Run1,F4,F,4,F4,Unknown,42,0.7742,17.86,15.18,0.99,-3.82,3.045799871
266.S65,,,Stoneville,post,105,,rhizosphere,RR,soy,none,no_spray,,bahNT-MS,,Plate1,F,5,2014,266,7/13/16,246,5/9/16,F5-Plate1,,2014,Stoneville,Plate1,Run1,F5,F,5,F5,Unknown,50,0.7742,19.49,5.71,0.99,-3.82,1.145686249
266.S66,,,Stoneville,post,106,,rhizosphere,RR,soy,none,spray,,bahNT-MS,,Plate1,F,6,2014,266,7/13/16,246,5/9/16,F6-Plate1,,2014,Stoneville,Plate1,Run1,F6,F,6,F6,Unknown,58,0.7742,18.55,10.03,0.99,-3.82,2.012475146
266.S67,,,Stoneville,post,201,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,F,7,2014,266,7/13/16,246,5/9/16,F7-Plate1,,2014,Stoneville,Plate1,Run2,F7,F,1,F7,Unknown,18,0.8473,17.81,5.87,0.999,-3.298,1.177789542
266.S68,,,Stoneville,post,202,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,F,8,2014,266,7/13/16,246,5/9/16,F8-Plate1,,2014,Stoneville,Plate1,Run2,F8,F,2,F8,Unknown,26,0.8473,20.55,0.87,0.999,-3.298,0.173999845
266.S69,,,Stoneville,post,203,,rhizosphere,RR,soy,15yrs,spray,,NT-MS,,Plate1,F,9,2014,266,7/13/16,246,5/9/16,F9-Plate1,,2014,Stoneville,Plate1,Run2,F9,F,3,F9,Unknown,34,0.8473,17.51,7.27,0.999,-3.298,1.458693351
266.S73,,,Stoneville,pre,101,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,G,1,2014,266,7/13/16,246,5/9/16,G1-Plate1,,2014,Stoneville,Plate1,Run1,G1,G,1,G1,Unknown,19,0.7742,19.49,5.7,0.99,-3.82,1.143679794
266.S82,,,Stoneville,pre,204,,rhizosphere,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,G,10,2014,266,7/13/16,246,5/9/16,G10-Plate1,,2014,Stoneville,Plate1,Run2,G10,G,4,G10,Unknown,43,0.8473,19.85,1.42,0.999,-3.298,0.284916721
266.S83,,,Stoneville,pre,205,,rhizosphere,RR,corn,none,no_spray,,bahNT-MS,,Plate1,G,11,2014,266,7/13/16,246,5/9/16,G11-Plate1,,2014,Stoneville,Plate1,Run2,G11,G,5,G11,Unknown,51,0.8473,18.87,2.81,0.999,-3.298,0.563814074
266.S84,,,Stoneville,pre,206,,rhizosphere,RR,corn,none,spray,,bahNT-MS,,Plate1,G,12,2014,266,7/13/16,246,5/9/16,G12-Plate1,,2014,Stoneville,Plate1,Run2,G12,G,6,G12,Unknown,59,0.8473,19.6,1.69,0.999,-3.298,0.339091027
266.S74,,,Stoneville,pre,102,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,G,2,2014,266,7/13/16,246,5/9/16,G2-Plate1,,2014,Stoneville,Plate1,Run1,G2,G,2,G2,Unknown,27,0.7742,21.53,1.66,0.99,-3.82,0.333071659
266.S75,,,Stoneville,pre,103,,rhizosphere,RR,corn,15yrs,spray,,NT-MS,,Plate1,G,3,2014,266,7/13/16,246,5/9/16,G3-Plate1,,2014,Stoneville,Plate1,Run1,G3,G,3,G3,Unknown,35,0.7742,19.97,4.25,0.99,-3.82,0.852743706
266.S76,,,Stoneville,pre,104,,rhizosphere,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,G,4,2014,266,7/13/16,246,5/9/16,G4-Plate1,,2014,Stoneville,Plate1,Run1,G4,G,4,G4,Unknown,43,0.7742,20.32,3.45,0.99,-3.82,0.692227243
266.S77,,,Stoneville,pre,105,,rhizosphere,RR,corn,none,no_spray,,bahNT-MS,,Plate1,G,5,2014,266,7/13/16,246,5/9/16,G5-Plate1,,2014,Stoneville,Plate1,Run1,G5,G,5,G5,Unknown,51,0.7742,19.72,4.95,0.99,-3.82,0.99319561
266.S78,,,Stoneville,pre,106,,rhizosphere,RR,corn,none,spray,,bahNT-MS,,Plate1,G,6,2014,266,7/13/16,246,5/9/16,G6-Plate1,,2014,Stoneville,Plate1,Run1,G6,G,6,G6,Unknown,59,0.7742,19.47,5.77,0.99,-3.82,1.157724984
266.S79,,,Stoneville,pre,201,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,G,7,2014,266,7/13/16,246,5/9/16,G7-Plate1,,2014,Stoneville,Plate1,Run2,G7,G,1,G7,Unknown,19,0.8473,19.51,1.8,0.999,-3.298,0.36116204
266.S80,,,Stoneville,pre,202,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,G,8,2014,266,7/13/16,246,5/9/16,G8-Plate1,,2014,Stoneville,Plate1,Run2,G8,G,2,G8,Unknown,27,0.8473,19.31,2.07,0.999,-3.298,0.415336346
266.S81,,,Stoneville,pre,203,,rhizosphere,RR,corn,15yrs,spray,,NT-MS,,Plate1,G,9,2014,266,7/13/16,246,5/9/16,G9-Plate1,,2014,Stoneville,Plate1,Run2,G9,G,3,G9,Unknown,35,0.8473,20.1,1.19,0.999,-3.298,0.238768238
266.S85,,,Stoneville,pre,101,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,H,1,2014,266,7/13/16,246,5/9/16,H1-Plate1,,2014,Stoneville,Plate1,Run1,H1,H,1,H1,Unknown,20,0.7742,19.75,4.87,0.99,-3.82,0.977143964
266.S94,,,Stoneville,pre,204,,rhizosphere,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,H,10,2014,266,7/13/16,246,5/9/16,H10-Plate1,,2014,Stoneville,Plate1,Run2,H10,H,4,H10,Unknown,44,0.8473,19.76,1.51,0.999,-3.298,0.302974823
266.S95,,,Stoneville,pre,205,,rhizosphere,RR,soy,none,no_spray,,bahNT-MS,,Plate1,H,11,2014,266,7/13/16,246,5/9/16,H11-Plate1,,2014,Stoneville,Plate1,Run2,H11,H,5,H11,Unknown,52,0.8473,19.16,2.29,0.999,-3.298,0.459478373
266.S96,,,Stoneville,pre,206,,rhizosphere,RR,soy,none,spray,,bahNT-MS,,Plate1,H,12,2014,266,7/13/16,246,5/9/16,H12-Plate1,,2014,Stoneville,Plate1,Run2,H12,H,6,H12,Unknown,60,0.8473,20.58,0.85,0.999,-3.298,0.170428354
266.S86,,,Stoneville,pre,102,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,H,2,2014,266,7/13/16,246,5/9/16,H2-Plate1,,2014,Stoneville,Plate1,Run1,H2,H,2,H2,Unknown,28,0.7742,19.49,5.71,0.99,-3.82,1.145686249
266.S87,,,Stoneville,pre,103,,rhizosphere,RR,soy,15yrs,spray,,NT-MS,,Plate1,H,3,2014,266,7/13/16,246,5/9/16,H3-Plate1,,2014,Stoneville,Plate1,Run1,H3,H,3,H3,Unknown,36,0.7742,19.01,7.61,0.99,-3.82,1.526912847
266.S88,,,Stoneville,pre,104,,rhizosphere,Non_RR,soy,none,no_spray,,bahNT-MS,,Plate1,H,4,2014,266,7/13/16,246,5/9/16,H4-Plate1,,2014,Stoneville,Plate1,Run1,H4,H,4,H4,Unknown,44,0.7742,19.02,7.58,0.99,-3.82,1.52089348
266.S89,,,Stoneville,pre,105,,rhizosphere,RR,soy,none,no_spray,,bahNT-MS,,Plate1,H,5,2014,266,7/13/16,246,5/9/16,H5-Plate1,,2014,Stoneville,Plate1,Run1,H5,H,5,H5,Unknown,52,0.7742,18.79,8.69,0.99,-3.82,1.743610071
266.S90,,,Stoneville,pre,106,,rhizosphere,RR,soy,none,spray,,bahNT-MS,,Plate1,H,6,2014,266,7/13/16,246,5/9/16,H6-Plate1,,2014,Stoneville,Plate1,Run1,H6,H,6,H6,Unknown,60,0.7742,19.29,6.42,0.99,-3.82,1.28814461
266.S91,,,Stoneville,pre,201,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MS,,Plate1,H,7,2014,266,7/13/16,246,5/9/16,H7-Plate1,,2014,Stoneville,Plate1,Run2,H7,H,1,H7,Unknown,20,0.8473,19.34,2.02,0.999,-3.298,0.405304067
266.S92,,,Stoneville,pre,202,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MS,,Plate1,H,8,2014,266,7/13/16,246,5/9/16,H8-Plate1,,2014,Stoneville,Plate1,Run2,H8,H,2,H8,Unknown,28,0.8473,19.39,1.96,0.999,-3.298,0.393265333
266.S93,,,Stoneville,pre,203,,rhizosphere,RR,soy,15yrs,spray,,NT-MS,,Plate1,H,9,2014,266,7/13/16,246,5/9/16,H9-Plate1,,2014,Stoneville,Plate1,Run2,H9,H,3,H9,Unknown,36,0.8473,19.25,2.15,0.999,-3.298,0.431387992
267.S1,,,Stoneville,post,301,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate2,A,1,2014,267,7/15/16,248,5/16/16,A1-Plate2,,2014,Stoneville,Plate2,Run1,A1,A,1,A1,Unknown,13,0.6533,16.6,9.69,0.999,-3.311,1.944255649
267.S10,,,Stoneville,post,404,,bulk,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate2,A,10,2014,267,7/15/16,248,5/16/16,A10-Plate2,,2014,Stoneville,Plate2,Run2,A10,A,4,A10,Unknown,37,0.6228,18.29,3.01,1,-3.29,0.603943189
267.S11,,,Stoneville,post,405,,bulk,RR,corn,none,no_spray,,bahNT-MS,,Plate2,A,11,2014,267,7/15/16,248,5/16/16,A11-Plate2,,2014,Stoneville,Plate2,Run2,A11,A,5,A11,Unknown,45,0.6228,18.44,2.71,1,-3.29,0.543749516
267.S12,,,Stoneville,post,406,,bulk,RR,corn,none,spray,,bahNT-MS,,Plate2,A,12,2014,267,7/15/16,248,5/16/16,A12-Plate2,,2014,Stoneville,Plate2,Run2,A12,A,6,A12,Unknown,53,0.6228,18.2,3.21,1,-3.29,0.644072305
267.S2,,,Stoneville,post,302,,bulk,RR,corn,15yrs,no_spray,,NT-MS,,Plate2,A,2,2014,267,7/15/16,248,5/16/16,A2-Plate2,,2014,Stoneville,Plate2,Run1,A2,A,2,A2,Unknown,21,0.6533,18.33,2.91,0.999,-3.311,0.583878631
267.S3,,,Stoneville,post,303,,bulk,RR,corn,15yrs,spray,,NT-MS,,Plate2,A,3,2014,267,7/15/16,248,5/16/16,A3-Plate2,,2014,Stoneville,Plate2,Run1,A3,A,3,A3,Unknown,29,0.6533,18.22,3.14,0.999,-3.311,0.630027114
267.S4,,,Stoneville,post,304,,bulk,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate2,A,4,2014,267,7/15/16,248,5/16/16,A4-Plate2,,2014,Stoneville,Plate2,Run1,A4,A,4,A4,Unknown,37,0.6533,18.77,2.14,0.999,-3.311,0.429381537
267.S5,,,Stoneville,post,305,,bulk,RR,corn,none,no_spray,,bahNT-MS,,Plate2,A,5,2014,267,7/15/16,248,5/16/16,A5-Plate2,,2014,Stoneville,Plate2,Run1,A5,A,5,A5,Unknown,45,0.6533,17.9,3.91,0.999,-3.311,0.784524209
